sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
12/04/2013,12/04/2013,Japan,JPN,"Hyogo province",34.369,134.828,5.8,Richter,Earthquake,"Ground movement",--,--,0,8438,0,0,,2013-0127
22/11/2014,22/11/2014,Japan,JPN,"Hakuba village (Hakubamura district, Nagano province)",36.641,137.89,6.2,Richter,Earthquake,"Ground movement",--,--,0,2657,2000,0,,2014-0465
14/04/2016,14/04/2016,Japan,JPN,"Kumamoto province (Kyushu Isl.)",32.788,130.7,6.5,Richter,Earthquake,"Ground movement",--,--,9,120800,0,0,,2016-0107
16/04/2016,16/04/2016,Japan,JPN,"Kumamoto, Fukuoka, Saga, Oita, Miyazaki  provinces",32.791,130.75,7.3,Richter,Earthquake,"Ground movement",--,--,49,298432,20000000,5000000,,2016-0121
21/10/2016,21/10/2016,Japan,JPN,"Kurayoshi city (Kurayosisi district, Tottori province)",35.37,133.812,6.2,Richter,Earthquake,"Ground movement",--,--,0,493,100000,0,,2016-0492
18/06/2018,18/06/2018,Japan,JPN,"Hyogo, Kyoto, Nara, Osaka Prefectures",34.826,135.64,5.5,Richter,Earthquake,"Ground movement",--,--,5,20715,0,0,,2018-0183
06/09/2018,06/09/2018,Japan,JPN,"Atsuma village, Abira, Sapporo (Hokkaido)",,,6.6,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,41,3380,605000,0,,2018-0330
23/05/2003,23/05/2003,Kazakhstan,KAZ,"Zhambyl district (Jambylslkaya province)",43,72.44,6.5,Richter,Earthquake,"Ground movement",--,--,3,36626,0,0,,2003-0259
26/12/2004,26/12/2004,Kenya,KEN,"Mombassa district (Coast province)",3.295,95.982,9.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,1,0,100000,0,,2004-0659
12/09/2016,12/09/2016,"Korea (the Republic of)",KOR,Kyonju,35.781,129.216,5.4,Richter,Earthquake,"Ground movement",--,--,0,29832,21000,0,,2016-0341
15/11/2017,15/11/2017,"Korea (the Republic of)",KOR,"Near Pohang, Gyeongsangbuk-do province",36.065,129.27,5.4,Richter,Earthquake,"Ground movement",--,--,0,5057,0,0,,2017-0443
26/12/2006,26/12/2006,Kyrgyzstan,KGZ,"Isakeevo, Kochkorka, Semiz-Bel areas (Kochkor district, Naryn province)",,,5.7,Richter,Earthquake,"Ground movement",--,--,0,12050,0,0,,2006-0694
13/01/2008,13/01/2008,Kyrgyzstan,KGZ,"Kara-suu, Alay, Nookat districts (Osh province)",40.288,72.985,5.6,Richter,Earthquake,"Ground movement",--,--,0,3000,0,0,,2008-0001
05/10/2008,05/10/2008,Kyrgyzstan,KGZ,"Nura village (Alay district, Osh province), Chong-Alay district (Osh province)",39.533,73.824,6.7,Richter,Earthquake,"Ground movement",--,--,74,1197,0,0,,2008-0454
19/07/2011,19/07/2011,Kyrgyzstan,KGZ,"Batken district (Batken province)",40.081,71.41,6.1,Richter,Earthquake,"Ground movement",--,--,0,0,0,0,,2011-0243
17/11/2015,17/11/2015,Kyrgyzstan,KGZ,"Chong-Alay, Alay, Kara-Suu, Kara-Kulja, Aravan districts (Osh province)",,,5.5,Richter,Earthquake,"Ground movement",--,--,0,16780,12000,0,,2015-0512
03/05/2017,03/05/2017,Kyrgyzstan,KGZ,"Karamyk, Jekendi, Kara-Teyit, Chuluk, Shibee villages (Chong Alay District, Osh province), Kadamjai District of the Batken Province",,,5.9,Richter,Earthquake,"Ground movement",--,--,0,5000,0,0,,2017-0451
11/09/2016,11/09/2016,"Macedonia (the former Yugoslav Republic of)",MKD,"Skopje province",42.009,21.49,5.1,Richter,Earthquake,"Ground movement",--,--,0,100,10000,0,,2016-0335
08/12/2009,08/12/2009,Malawi,MWI,"Karonga district (Northern Region province)",-9.948,33.88,5.9,Richter,Earthquake,"Ground movement",--,--,1,15015,0,0,,2009-0547
20/12/2009,20/12/2009,Malawi,MWI,"Karonga district (Northern Region province)",-10.108,33.82,6,Richter,Earthquake,"Ground movement",--,--,3,5721,0,0,,2009-0573
26/12/2004,26/12/2004,Malaysia,MYS,"Barat Daya, Timur Laut district (Pulau Pinang province)",3.295,95.982,9.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,80,5063,500000,0,,2004-0659
05/06/2015,05/06/2015,Malaysia,MYS,"Ranau district (Sabah province)",,,6,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,24,10,2,0,,2015-0216
26/12/2004,26/12/2004,Maldives,MDV,"Alifu Alifu, Alifu Dhaalu, Baa, Faafu, Gaafu Alifu, Gaafu Dhaalu, Haa Alifu, Haa Dhaalu, Kaafu, Laamu, Lhaviyani, Male', Meemu, Noonu, Raa, Seenu, Shaviyani, Thaa, Vaavu provinces",3.295,95.982,9.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,102,27214,470100,0,,2004-0659
29/11/2007,29/11/2007,Martinique,MTQ,"Fort-De-France province",14.944,-61.274,7.4,Richter,Earthquake,"Ground movement",--,--,1,100,0,0,,2007-0572
15/06/1999,15/06/1999,Mexico,MEX,"West Puebla, Oaxaca State",18.386,-97.436,6.5,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,15,16200,226800,0,,1999-0208
30/09/1999,30/09/1999,Mexico,MEX,"North Puerto Angel, Coastal State Oaxaca",16.1,96.7,7.5,Richter,Earthquake,"Ground movement",--,--,31,115215,164800,0,,1999-0360
21/06/1999,21/06/1999,Mexico,MEX,"Coahuytla, Michoacan, Cuitzeo (Guerrero)",18.324,-101.539,6.3,Richter,Earthquake,"Ground movement",--,--,0,6500,0,0,,1999-0385
09/08/2000,09/08/2000,Mexico,MEX,"Lazaro Cardenas district (Michoacan province)",18.198,-102.48,6.5,Richter,Earthquake,"Ground movement",--,--,0,1,0,0,,2000-0111
22/01/2003,22/01/2003,Mexico,MEX,"Colima, Armeria, Coquimatlan, Ixtlahuacan, Cuahutemoc, Villa de Alvarez, Manzanillo, Minatitlan, Tecoman districts (Colima province), Zapotitlan de Vadillo, Toliman, Tonila, Pihuamo districts (Jalisco province)",18.77,-104.104,7.6,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,29,178603,116300,25000,,2003-0039
04/04/2010,04/04/2010,Mexico,MEX,"Mexicali district (Baja California province)",32.297,15.278,7.2,Richter,Earthquake,"Ground movement",--,--,2,25232,1150000,400000,,2010-0158
11/12/2011,11/12/2011,Mexico,MEX,"Guerrero province",17.986,-99.789,6.5,Richter,Earthquake,"Ground movement",--,--,2,152,0,0,,2011-0512
20/03/2012,20/03/2012,Mexico,MEX,"Guerrero, Oaxaca, Mexico provinces",16.493,-98.231,7.4,Richter,Earthquake,"Ground movement",--,--,2,49011,320000,160000,,2012-0124
18/04/2014,18/04/2014,Mexico,MEX,"Guerrero, Morelos, Distrito Federal, Michoacan provinces",17.397,100.97,7.2,Richter,Earthquake,"Ground movement",--,--,0,381,0,0,,2014-0127
07/07/2014,07/07/2014,Mexico,MEX,"Chiapas province",14.724,-92.46,6.4,Richter,Earthquake,"Ground movement",--,--,3,27000,0,0,,2014-0234
08/09/2017,08/09/2017,Mexico,MEX,"Oaxaca (Juchitan), Chiapas (Cintapala),Tabasco states",15.022,-93.899,8.1,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave","Slide (land, mud, snow, rock)",98,1200250,2300000,400000,,2017-0382
19/09/2017,19/09/2017,Mexico,MEX,"Puebla (Puebla, Cholula), Morelos (Cuernavaca, Jojutla), Mexico state, Mexico city (Roma, Reforma, Condesa, Narvarte, Napoles, Lindavista), Guerrero, Oaxaca, Chiapas",18.55,-98.489,7.1,Richter,Earthquake,"Ground movement",Fire,--,369,256000,6000000,2000000,,2017-0387
16/02/2018,16/02/2018,Mexico,MEX,Oaxaca,16.646,-97.653,7.2,Richter,Earthquake,"Ground movement",--,--,0,3004,0,0,,2018-0315
24/02/2004,24/02/2004,Morocco,MAR,"Tamassint village (Imrabten area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ajdir village (Ait Youssef Ouali area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ait Kamra, Bni Abdallah areas (Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Imzouren sub-district (Al Hoceima district, Taza - Al Hoceima - Taounate province)",35.142,-3.997,6.4,Richter,Earthquake,"Ground movement",--,--,628,13465,400000,0,,2004-0073
22/02/2006,22/02/2006,Mozambique,MOZ,"Machaze, Mossurize, Cidade de Chimoio districts (Manica province), Cidade da Beira district (Sofala province)",-21.324,33.583,7,Richter,Earthquake,"Ground movement",--,--,4,1476,0,0,,2006-0100
26/12/2004,26/12/2004,Myanmar,MMR,"Kawthoung, Pyapon, Pathein districts (Ayeyawaddy province), Kawthoung district (Taninthayi province), Sittwe district (Rakhine province)",3.295,95.982,9.1,Richter,Earthquake,Tsunami,--,--,71,15700,500000,0,,2004-0659
24/03/2011,24/03/2011,Myanmar,MMR,"Tarlay area (Tachileik district, Shan (E) province)",20.687,99.822,6.9,Richter,Earthquake,"Ground movement",--,--,74,21277,3600,0,,2011-0090
11/11/2012,11/11/2012,Myanmar,MMR,"Chaung-U area (Monywa district, Sagaing province), Kyaukmyaung village (Shwebo district, Sagaing province), Myaung area (Sagaing district, Sagaing province), Mogok, Singu, Thabeikkyin areas (Pyin-Oo-Lwin district, Mandalay province), Kyaukse district (Mandalay province)",23.005,95.885,6.8,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,38,1486,1170,0,,2012-0417
24/08/2016,24/08/2016,Myanmar,MMR,"Magway, Mandalay, Rakhine, Sagaing provinces",20.923,94.569,6.8,Richter,Earthquake,"Ground movement",--,--,4,1152,10000,0,,2016-0383
18/09/2011,18/09/2011,Nepal,NPL,"Lamjung, Syangja areas (Gandaki district, Western province), Dolakha, Ramechhap areas (Janakpur district, Central province), Khotang, Solukhumbu areas (Sagarmatha district, Eastern province), Mechi, Koshi districts (Eastern province), Bagmati district (Central province)",27.73,88.155,6.9,Richter,Earthquake,"Ground movement",--,--,7,167949,0,0,,2011-0351
25/04/2015,25/04/2015,Nepal,NPL,"Gorkha area (Gandaki district, Western province), Dolakha, Ramechhap areas (Janakpur district, Central province), Bagmati district (Central province)",28.231,84.73,7.8,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,8831,5639722,5174000,100000,,2015-0144
12/05/2015,12/05/2015,Nepal,NPL,"Kathmandu, Sindhupalchok areas (Bagmati district, Central province), Dolakha area (Janakpur district, Central province)",27.809,86.07,7.3,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,138,2428,0,0,,2015-0175
04/09/2010,04/09/2010,"New Zealand",NZL,"Christchurch city (Canterbury province)",-43.522,171.83,7,Richter,Earthquake,"Ground movement",--,--,0,300002,6500000,5000000,,2010-0463
22/02/2011,22/02/2011,"New Zealand",NZL,"Christchurch city (Canterbury province)",-43.583,172.68,6.1,Richter,Earthquake,"Ground movement",--,--,181,301500,15000000,12000000,,2011-0068
13/06/2011,13/06/2011,"New Zealand",NZL,"Canterbury, Nelson-marlborough, Otago, Southland, Westland provinces",-43.564,172.743,5.9,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,1,345,3000000,2000000,,2011-0388
21/07/2013,21/07/2013,"New Zealand",NZL,"Wellington's Central Business Center, Paraparaumu, Wainuiomata, Porirua, Hutt Valley areas (Wellington province)",-41.704,174.34,6.5,Richter,Earthquake,"Ground movement",--,--,0,13840,50000,11800,,2013-0268
14/11/2016,14/11/2016,"New Zealand",NZL,"Culverden, Kaikoura (Canterbury province), Wellington province",-42.725,173.064,7.8,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave","Slide (land, mud, snow, rock)",2,50,3900000,2100000,,2016-0395
06/07/2000,06/07/2000,Nicaragua,NIC,"Laguna de Apoyo nature reserve (Masaya district, Masaya province)",11.884,-85.988,5.1,Richter,Earthquake,"Ground movement",--,--,7,7477,0,0,,2000-0387
11/04/2014,11/04/2014,Nicaragua,NIC,"Managua province",11.642,-85.88,6.1,Richter,Earthquake,"Ground movement",--,--,2,12281,3000,0,,2014-0111
26/01/2001,26/01/2001,Pakistan,PAK,"Badin District, Tharparkar District, Mirpur Khas District districts (Sindh province)",23.419,70.232,7.7,Richter,Earthquake,"Ground movement",--,--,12,914292,500,0,,2001-0033
03/03/2002,03/03/2002,Pakistan,PAK,"Bajaur Agency district (Federally Administered Tribal Areas province)",36.429,70.438,6.3,Richter,Earthquake,"Ground movement",--,--,3,0,0,0,,2002-0122
02/11/2002,02/11/2002,Pakistan,PAK,"Administrative unit not available district (Jammu and Kashmir province)",35.517,74.654,5.4,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,17,15065,0,0,,2002-0692
20/11/2002,20/11/2002,Pakistan,PAK,"Administrative unit not available district (Jammu and Kashmir province)",35.414,74.515,6.3,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,19,140782,0,0,,2002-0721
14/02/2004,14/02/2004,Pakistan,PAK,"Bisham Tehsil area (Shangla District district, North-West Frontier province), Batagram District, Mansehra District, Kohistan District districts (North-West Frontier province)",34.774,73.216,5.5,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,24,13148,0,0,,2004-0054
08/10/2005,08/10/2005,Pakistan,PAK,"Bisham Tehsil, Chakisar Tehsil areas (Shangla District district, North-West Frontier province), Palas Sub-Division area (Kohistan District district, North-West Frontier province), Abbottabad District, Mansehra District, Batagram District districts (North-West Frontier province), Gujranwala District, Gujrat District, Rawalpindi District districts (Punjab province), Islamabad District district (Islamabad province),",34.539,73.588,7.6,Richter,Earthquake,"Ground movement",--,--,73338,5128309,5200000,0,,2005-0575
28/10/2008,28/10/2008,Pakistan,PAK,"Khanozai village (Pishin District district, Balochistan province), Kawas village (Ziarat District district, Balochistan province), Harnai area (Sibi District district, Balochistan province)",30.639,67.351,6.4,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,166,75320,10000,0,,2008-0500
18/01/2011,18/01/2011,Pakistan,PAK,"Garhi Khairo village (Jacobabad district, Sindh province), Quetta, Chagai districts (Balochistan province)",28.777,63.951,7.2,Richter,Earthquake,"Ground movement",--,--,2,1000,0,0,,2011-0104
16/04/2013,16/04/2013,Pakistan,PAK,"Mashkhel area (Chagai district, Balochistan province), Washuk area (Kharan district, Balochistan province), Karachi Central District, Karachi East District, Karachi South District, Karachi West District districts (Sindh province)",28.033,61.996,7.7,Richter,Earthquake,"Ground movement",--,--,41,15175,0,0,,2013-0099
24/09/2013,24/09/2013,Pakistan,PAK,"Awaran District, Chagai District, Gwadar District, Kech District, Khuzdar District, Panjgur District districts (Balochistan province)",26.951,65.501,7.7,Richter,Earthquake,"Ground movement",--,--,399,185749,100000,0,,2013-0381
28/09/2013,28/09/2013,Pakistan,PAK,"Awaran District district (Balochistan province)",27.183,65.505,6.8,Richter,Earthquake,"Ground movement",--,--,22,50,0,0,,2013-0484
25/10/2015,25/10/2015,Pakistan,PAK,"Islamabad District district (Islamabad province), Chakwal District, Gujranwala District, Jhang District, Jhelum District, Kasur District, Mianwali District, Multan District, Muzaffargarh District, Narowal District, Rawalpindi District, Sahiwal District, Sargodha District, Sheikhupura District districts (Punjab province), Azad area (Jammu and Kashmir province), North-West Frontier province",36.524,70.37,7.5,Richter,Earthquake,"Ground movement",--,--,280,502590,0,0,,2015-0476
25/12/2015,25/12/2015,Pakistan,PAK,"Khyber Agency district (Federally Administrered Tribal Areas province)",,,6.3,Richter,Earthquake,"Ground movement",--,--,3,85,0,0,,2015-0571
10/04/2016,10/04/2016,Pakistan,PAK,"North-West Frontier, Gilgit-Baltistan provinces, Khyber Agency district (Federally Administered Tribal Areas province)",36.473,71.13,6.6,Richter,Earthquake,"Ground movement",--,--,6,142,0,0,,2016-0100
13/08/2003,13/08/2003,Panama,PAN,"Colon district (Colon province), Panama district (Panama province)",,,5.3,Richter,Earthquake,"Ground movement",--,--,0,340,0,0,,2003-0411
25/12/2003,25/12/2003,Panama,PAN,"Puerto Armuelles municipality (Baru district, Chiriqui province)",8.416,-82.824,6.5,Richter,Earthquake,"Ground movement",--,--,2,1075,0,0,,2003-0628
16/11/2000,16/11/2000,"Papua New Guinea",PNG,"Duke of York island (Kokopo district, East New Britain province), New Ireland, Northern Solomons provinces",-3.98,152.169,7.1,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave",--,2,5000,0,0,,2000-0749
05/06/2001,05/06/2001,"Papua New Guinea",PNG,"Mumeng district (Morobe province)",-6.884,146.388,6.4,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,201,0,0,,2001-0345
10/01/2002,10/01/2002,"Papua New Guinea",PNG,"Aitape district (West Sepik province)",-3.212,142.427,6.7,Richter,Earthquake,"Ground movement",--,--,1,1000,0,0,,2002-0070
08/09/2002,08/09/2002,"Papua New Guinea",PNG,"Wewak district (East Sepik province)",-3.302,142.945,7.6,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave",--,4,4470,0,0,,2002-0577
04/06/2005,04/06/2005,"Papua New Guinea",PNG,"Lae district (Morobe province)",-6.319,146.846,6.1,Richter,Earthquake,"Ground movement",--,--,1,200,0,0,,2005-0328
26/02/2018,26/02/2018,"Papua New Guinea",PNG,"Southern Highlandsand Hela provinces",-6.149,142.766,7.5,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,145,544300,61000,0,,2018-0055
05/03/2018,05/03/2018,"Papua New Guinea",PNG,"South Highlands",-6.307,142.62,,Richter,Earthquake,"Ground movement",--,--,11,0,0,0,,2018-0316
07/03/2018,07/03/2018,"Papua New Guinea",PNG,"Hela (South Highlands)",-6.294,142.607,6.7,Richter,Earthquake,"Ground movement",--,--,25,0,0,0,,2018-0317
03/04/1999,03/04/1999,Peru,PER,"Arequipa Area",-16.66,-72.662,6.8,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,1,1550,0,0,,1999-0384
31/10/1999,31/10/1999,Peru,PER,"Quispillacta, Chuschi area (Ayacucho Department)",-13.64,-74.43,4.4,Richter,Earthquake,"Ground movement",--,--,0,6580,1100,0,,1999-0434
23/06/2001,23/06/2001,Peru,PER,"Arequipa, Moquegua, Tacna, Ayacucho provinces",-16.265,-73.641,8.4,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,145,349978,300000,50000,,2001-0294
04/12/2001,04/12/2001,Peru,PER,"Pucuncho city (Cayarani municipality, Condesuyos district, Arequipa province) ; Chuquibamba municipality (Condesuyos district, Arequipa province)",-15.35,-72.516,5.8,Richter,Earthquake,"Ground movement",--,--,2,155,0,0,,2001-0751
09/08/2001,09/08/2001,Peru,PER,"Antambaba district (Apurcmac province)",-14.258,-72.683,5.8,Richter,Earthquake,"Ground movement",--,--,4,3965,0,0,,2001-0754
13/06/2005,13/06/2005,Peru,PER,"Arequipa district (Arequipa province), Ilo, General Sanchez Cerro, Mariscal Nieto districts (Moquega province), Candarave, Jorge Basadre, Tacna, Tarata districts (Tacna province) ; Punta de Bombon (Islay district, Arequipa province)",-19.987,-69.197,7.8,Richter,Earthquake,"Ground movement",--,--,0,0,50,0,,2005-0321
26/09/2005,26/09/2005,Peru,PER,"Moyobamba, Lamas districts (San Martin province)",-5.678,-76.398,7.5,Richter,Earthquake,"Ground movement",--,--,5,2505,0,0,,2005-0558
15/08/2007,15/08/2007,Peru,PER,"Pisco, Ica, Chincha districts (Ica province), Canete, Lima districts (Lima province) ; Paracas city (Pisco district, Ica province), San Vicente de Canete city (Canete district, Lima province)",-13.386,-76.603,8,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave","Slide (land, mud, snow, rock)",593,658331,600000,200000,,2007-0362
28/10/2011,28/10/2011,Peru,PER,"Ica municipality (Ica district, Ica province), San Vicente de Canete municipality (Cañete district, Lima province)",-14.438,-73.966,6.9,Richter,Earthquake,"Ground movement",--,--,1,2681,0,0,,2011-0443
30/01/2012,30/01/2012,Peru,PER,"Ica, Chincha, Pisco districts (Ica province), Canete district (Lima province)",-14.168,-75.635,6.4,Richter,Earthquake,"Ground movement",--,--,0,4435,0,0,,2012-0020
25/09/2013,25/09/2013,Peru,PER,"Arequipa, Ayacucho, Ica provinces",-15.839,-74.511,7,Richter,Earthquake,"Ground movement",--,--,0,7084,0,0,,2013-0409
27/09/2014,27/09/2014,Peru,PER,"Misca (Paruro district, Cusco province)",,,5.1,Richter,Earthquake,"Ground movement",--,--,8,604,0,0,,2014-0334
14/08/2016,14/08/2016,Peru,PER,"Yanque, Achoma (Arequipa region); Chivay, Achoma, Ichupampa,
Cabanoconde, Yanque, Coporaque, Maca, Madrigal, Tapay, Lari, Tuti, Callalli (Caylloma province)",-15.64,-71.68,5.3,Richter,Earthquake,"Ground movement",--,--,4,11182,0,0,,2016-0298
01/12/2016,01/12/2016,Peru,PER,"Lampa, Paratia cities (Lampa district, Puno province)",-15.321,-70.823,6.3,Richter,Earthquake,"Ground movement",--,--,1,257,0,0,,2016-0464
14/01/2018,14/01/2018,Peru,PER,"Yauca, Quicaca, Acari, Jaqui, Lomas districts (Caraveli Province), Rio Grande district (Condesuyos province) (Arequipa department), Sancos district, Lucanas, Pullo district, Parinacochas, Paucar del Sara Sara provinces (Ayacucho department), Nazca district (Nazca province-Ica department)",-15.759,74.71,7.1,Richter,Earthquake,"Ground movement",--,--,2,9319,0,0,,2018-0011
12/12/1999,12/12/1999,"Philippines (the)",PHL,"Luzon (Manila Region)",15.766,119.74,7.3,Richter,Earthquake,"Ground movement",--,--,6,190,1794,0,,1999-0644
05/03/2002,05/03/2002,"Philippines (the)",PHL,"General Santos city (South Cotabato district, Region XII (Soccsksargen) province), Kiamba area (Saranggani district, Region XII (Soccsksargen) province)",6.033,124.249,7.5,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave",--,15,73451,1714,0,,2002-0129
18/09/2009,19/09/2009,"Philippines (the)",PHL,"Norala, Sto. Nino areas (South Cotabato district, Region XII (Soccsksargen) province)",6.513,24.71,5.7,Richter,Earthquake,"Ground movement",--,--,0,392,90,0,,2009-0404
07/11/2011,07/11/2011,"Philippines (the)",PHL,"Valencia area (Bukidnon district, Region X (Northern Mindanao) province)",7.9,125,5.2,Richter,Earthquake,"Ground movement",--,--,0,28,0,0,,2011-0445
06/02/2012,06/02/2012,"Philippines (the)",PHL,"Tayasan area (Negros Oriental district, Region VII (Central Visayas) province)",9.999,123.206,,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,113,320277,8900,0,,2012-0031
04/09/2012,04/09/2012,"Philippines (the)",PHL,"Valencia, Maramag areas (Bukidnon district, Region X (Northern Mindanao) province)",,,,Richter,Earthquake,"Ground movement",--,--,0,4001,0,0,,2012-0321
31/08/2012,31/08/2012,"Philippines (the)",PHL,"Guian town (Eastern Samar district, Region VIII (Eastern Visayas) province)",10.811,126.638,7.6,Richter,Earthquake,"Ground movement",--,--,1,28879,3244,0,,2012-0431
15/10/2013,15/10/2013,"Philippines (the)",PHL,"Catigbian village (Bohol district, Region VII (Central Visayas) province), Cebu, Siquijor, Negros Oriental districts (Region VII (Central Visayas) province), Negros Occidental, Iloilo, Guimaras districts (Region VI (Western Visayas) province)",9.88,124.117,7.2,Richter,Earthquake,"Ground movement",--,--,230,3222224,51459,20000,,2013-0395
30/03/2016,30/03/2016,"Philippines (the)",PHL,"Surigao city",,,6.7,Richter,Earthquake,"Ground movement",--,--,8,202,0,0,,2016-0537
10/02/2017,10/02/2017,"Philippines (the)",PHL,"Surigao Del Norte district (Region XIII (Caraga) province)",9.907,125.452,6.7,Richter,Earthquake,"Ground movement",--,--,8,16857,13974,0,,2017-0050
08/04/2017,08/04/2017,"Philippines (the)",PHL,"Verde Island Passage (Tingloy, Maricaban Island). Batangas and Laguna provinces",13.77,120.935,5.9,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,25000,2000,0,,2017-0140
06/07/2017,06/07/2017,"Philippines (the)",PHL,"Kananga (Leyte Isl), Ormoc City, Carigara",11.111,124.619,6.5,Richter,Earthquake,"Ground movement",--,--,3,16500,4364,0,,2017-0247
02/02/1999,02/02/1999,"Russian Federation (the)",RUS,"Makhachkala (Dagestan, Causacus)",42.962,46.954,3.2,Richter,Earthquake,"Ground movement",--,--,0,6240,900,0,,1999-0047
21/02/1999,21/02/1999,"Russian Federation (the)",RUS,"Kizilyurt area (Dagestan)","43.21 N","46.82 E",6.5,Richter,Earthquake,"Ground movement",--,--,1,5020,0,0,,1999-0601
04/08/2000,04/08/2000,"Russian Federation (the)",RUS,"Ougklegorsk region (Sakhalinskaya Oblast Province)",48.786,142.246,6.8,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,0,19108,920,0,,2000-0480
27/09/2003,27/09/2003,"Russian Federation (the)",RUS,"Kosh-Agachsky, Ust'-Ulagan, Ongudai, Shebalino towns (Altay Republic Province)",50.038,87.813,7.3,Richter,Earthquake,"Ground movement","Slide (land, mud, snow, rock)",--,3,1805,10600,0,,2003-0497
31/05/2004,31/05/2004,"Russian Federation (the)",RUS,"Tatarsky Bay (Sakhalin Isl.) (Sakhalinskaya Oblast Province)",,,6,Richter,Earthquake,"Ground movement",--,--,0,138,0,0,,2004-0250
20/04/2006,20/04/2006,"Russian Federation (the)",RUS,"Apuka, Khailino and Vyvenka villages, Korf-Tilichiki area (Koryakskiy Okrug province)",60.949,167.089,7.6,Richter,Earthquake,"Ground movement",--,--,0,12040,55000,0,,2006-0214
02/08/2007,02/08/2007,"Russian Federation (the)",RUS,"Yuzhno-Sakhalinsk, Nevelsk towns (Sakhalinskaya Oblast Province)",47.116,141.798,6.2,Richter,Earthquake,"Ground movement","Tsunami/Tidal wave","Slide (land, mud, snow, rock)",2,7512,420000,0,,2007-0334
11/10/2008,11/10/2008,"Russian Federation (the)",RUS,"Chechnya Rep. Province",43.372,46.254,6.3,Richter,Earthquake,"Ground movement",--,--,13,5235,0,0,,2008-0476
17/01/2002,17/01/2002,Rwanda,RWA,"Gisenyi city (Rubavu district, West/Iburengerazuba province)",-1.684,29.08,4.7,Richter,Earthquake,"Ground movement",--,--,45,1643,0,0,,2002-0042
03/02/2008,03/02/2008,Rwanda,RWA,"Cyangugu, Nyamasheke villages (Rusizi district, West/Iburengerazuba province)",-2.296,28.9,5.9,Richter,Earthquake,"Ground movement",--,--,36,643,0,0,,2008-0040
29/11/2007,29/11/2007,"Saint Lucia",LCA,"Cap Estate, Gros Islet areas (Region Number 1 province), Castries and Soufriere area (Region Number 6 province), Choc village (Region Number 8 province)",14.944,-61.274,7.4,Richter,Earthquake,"Ground movement",--,--,0,0,0,0,,2007-0572
29/09/2009,29/09/2009,Samoa,WSM,"Administrative unit not available province",-15.489,-172.09,8.1,Richter,Earthquake,Tsunami,"Tsunami/Tidal wave",--,148,5584,124040,0,,2009-0420
03/11/2010,03/11/2010,Serbia,SRB,"Kraljevo town (Raski Province)",43.76,20.73,5.5,Richter,Earthquake,"Ground movement",--,--,2,27030,132260,0,,2010-0574
24/04/2002,24/04/2002,"Serbia Montenegro",SCG,"Gnjilane town (Kosovsko-pomoravski Province) (Serbia)",42.436,21.466,5.7,Richter,Earthquake,"Ground movement",--,--,1,100,0,0,,2002-0234
